"Data Source","World Development Indicators",

"Last Updated Date","2022-07-20",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Iran, Islamic Rep.","IRN","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.8199996948242","45.2299995422363","45.6800003051758","46.3400001525879","47.0999984741211","47.2099990844727","46.3499984741211","45.7900009155273","44.8199996948242","43.5900001525879","42.7200012207031","41.4799995422363","40.1399993896484","39.0200004577637","38.0299987792969","37.3199996948242","37.7799987792969","41.9700012207031","44.0099983215332","47.6199989318848","48.560001373291","50.7200012207031","52.4199981689453","53.8699989318848","53.3800010681152","52.8600006103516","53.1599998474121","53.4099998474121","54.5099983215332","","",
"Iraq","IRQ","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.0699996948242","57.5400009155273","57.8300018310547","58.2200012207031","58.5","58.4099998474121","57.6599998474121","57.6100006103516","56.6500015258789","56.8199996948242","58.1199989318848","59.9300003051758","60.560001373291","61.1199989318848","61.7000007629395","61.6399993896484","62.3300018310547","62.5200004577637","63.5800018310547","64.1100006103516","64.3600006103516","64.3000030517578","64.8300018310547","65.6600036621094","66.2200012207031","66.120002746582","67.379997253418","68.1500015258789","68.7699966430664","","",
"Iceland","ISL","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.2099990844727","80.4199981689453","80.5199966430664","80.6699981689453","81.4499969482422","81.6600036621094","81.8099975585938","78.25","82.3899993896484","85.4400024414063","85.6900024414063","85.6100006103516","85.5199966430664","85.0199966430664","86.2099990844727","87.6399993896484","88.870002746582","88.9800033569336","89.0100021362305","90","90.0999984741211","90.4300003051758","89.75","90.0500030517578","91.3499984741211","90.879997253418","91.0699996948242","91.1600036621094","91.2600021362305","","",
"Israel","ISR","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.0699996948242","83.0699996948242","81.3199996948242","82.629997253418","83.2399978637695","83.8300018310547","84.4700012207031","85.0500030517578","85.5999984741211","86.0999984741211","86.7600021362305","87.3000030517578","87.8099975585938","88.3600006103516","88.7799987792969","89.2099990844727","89.629997253418","90.0500030517578","90.3899993896484","90.7300033569336","91.0999984741211","91.4000015258789","90.9599990844727","91.3000030517578","91.4100036621094","91.1600036621094","91.3199996948242","91.4400024414063","91.5899963378906","","",
"Italy","ITA","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.5400009155273","68.3499984741211","69.6800003051758","70.3499984741211","70.9000015258789","72.0199966430664","72.879997253418","73.4000015258789","74.4300003051758","75.1100006103516","75.1800003051758","75.9499969482422","76.4199981689453","79.0899963378906","79.3499984741211","79.9499969482422","80.4400024414063","81.2799987792969","82.4599990844727","83.129997253418","83.0800018310547","83.5699996948242","83.8199996948242","84.1999969482422","84.2699966430664","84.5299987792969","84.8399963378906","84.5","84.5999984741211","","",
"Jamaica","JAM","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.9300003051758","72.370002746582","76.2300033569336","76.120002746582","75.7799987792969","77","80.0199966430664","81.7900009155273","83.6800003051758","84.5500030517578","84.2799987792969","83.6999969482422","84.8600006103516","85.7799987792969","86.3199996948242","87.0299987792969","86.379997253418","86.129997253418","85.9800033569336","85.7600021362305","85.4700012207031","85.4700012207031","85.9599990844727","86.1100006103516","86.4000015258789","85.3000030517578","84.6600036621094","85.0699996948242","86.0599975585938","","",
"Jordan","JOR","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.9000015258789","81.8199996948242","81.9100036621094","82.0599975585938","82.1900024414063","82.379997253418","82.5899963378906","82.8000030517578","83.0400009155273","83.3300018310547","83.6600036621094","83.8600006103516","82.9300003051758","81.3199996948242","81.7099990844727","81.9499969482422","82.0100021362305","82.3399963378906","82.6900024414063","83.1399993896484","83.5100021362305","83.9199981689453","84.4100036621094","84.7600021362305","85.120002746582","85.4400024414063","85.7300033569336","86.0199966430664","86.2699966430664","","",
"Japan","JPN","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.5199966430664","65.2699966430664","66.5400009155273","67.6100006103516","68.4199981689453","69.0800018310547","69.7300033569336","71.2600021362305","72.120002746582","72.9000015258789","73.9499969482422","75.3000030517578","76.25","77.1500015258789","77.870002746582","78.3600006103516","78.8000030517578","79.3099975585938","80.5999984741211","81.2900009155273","81.7699966430664","82.0899963378906","82.25","82.3199996948242","82.3099975585938","82.7399978637695","82.8600006103516","82.8399963378906","83.1500015258789","","",
"Kazakhstan","KAZ","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.0099983215332","53.0400009155273","52.7700004577637","52.9500007629395","53.2799987792969","53.6699981689453","54","53.939998626709","54.6800003051758","55.1800003051758","56.0800018310547","55.6199989318848","55.8199996948242","57.6500015258789","57.7799987792969","58.310001373291","58.3199996948242","59.3199996948242","60.5099983215332","61.1699981689453","62.310001373291","63.4000015258789","64.5899963378906","68.0699996948242","71.4199981689453","72.4000015258789","73.25","74.0400009155273","74.9199981689453","","",
"Kenya","KEN","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.3300018310547","34.5999984741211","34.9099998474121","35.2799987792969","35.7700004577637","36.1500015258789","36.4799995422363","36.8800010681152","37.0099983215332","35.7000007629395","34.4700012207031","33.1300010681152","31.8999996185303","30.7399997711182","29.5900001525879","29.5900001525879","29.9300003051758","30.2800006866455","30.7700004577637","31.4899997711182","32.2299995422363","32.9700012207031","33.7599983215332","34.5800018310547","35.4500007629395","36.3199996948242","37.2299995422363","38.1399993896484","39.0400009155273","","",
"Kyrgyz Republic","KGZ","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.1800003051758","44.2700004577637","44.7200012207031","43.4300003051758","40.3300018310547","41.8600006103516","41.3600006103516","40.8899993896484","38.4199981689453","37.9700012207031","38.1599998474121","43.9000015258789","47.1199989318848","50.4099998474121","52.4000015258789","53.9099998474121","55.1800003051758","55.2400016784668","56.2200012207031","57.1399993896484","58.0999984741211","59.0400009155273","56.0400009155273","53.8899993896484","57.2700004577637","60.810001373291","64.8499984741211","65.8000030517578","66.3199996948242","","",
"Cambodia","KHM","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.6300001144409","12.8400001525879","12.8800001144409","12.8800001144409","12.960000038147","13.3400001525879","13.6400003433228","14.0200004577637","14.5299997329712","15.4899997711182","18.6900005340576","20.0100002288818","20.8799991607666","22.3799991607666","23.4599990844727","24.7700004577637","26.1700000762939","25.9300003051758","25.8500003814697","25.8299999237061","25.7900009155273","28.0300006866455","30.4799995422363","29.0699996948242","31.0699996948242","35.2299995422363","35.2799987792969","35.9500007629395","37.1399993896484","","",
"Kiribati","KIR","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.7400016784668","55.2799987792969","58.3899993896484","60.689998626709","62.3199996948242","64.0999984741211","66.25","67.25","68.2600021362305","68.6600036621094","70.1900024414063","71.3399963378906","71.9599990844727","73.1600036621094","74.9499969482422","75.9199981689453","76.5299987792969","77.25","78.7300033569336","78.7699966430664","78.8600006103516","79.7099990844727","77.8199996948242","80.6100006103516","80.870002746582","81.6900024414063","81.5500030517578","81.7699966430664","82.3600006103516","","",
"Kuwait","KWT","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.0899963378906","97.0599975585938","96.9700012207031","96.9899978637695","97.0400009155273","97.0999984741211","97.1699981689453","97.2600021362305","97.3300018310547","97.379997253418","97.5","97.5899963378906","97.6399993896484","97.6999969482422","97.7799987792969","97.4499969482422","96.9899978637695","96.3000030517578","96.4199981689453","96.5","96.5699996948242","96.5400009155273","96.5599975585938","96.5999984741211","96.6800003051758","96.7600021362305","96.879997253418","96.9300003051758","97","","",
"Latin America & Caribbean (excluding high income)","LAC","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.1050017907143","71.2827333336988","71.7939553667595","72.3810598409944","72.4622843725461","73.2631958125322","73.4963911664973","73.9523933920054","73.8886937208482","73.9386008781652","73.8053619064093","74.0619116491114","74.4306905250522","74.5579905964064","74.4844201282235","75.3125052338388","76.0640505942296","76.6157712906433","77.6182181767904","78.13575003269","78.6915043047417","78.7928709980863","79.4906889591569","79.6417799234602","79.8791727134347","80.1771648489419","80.111020261796","80.0040754408847","80.5878423358624","","",
"Lao PDR","LAO","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.15999984741211","7.25","7.42999982833862","7.57000017166138","7.90999984741211","8.42000007629395","8.98999977111816","9.71000003814697","10.1800003051758","10.8800001144409","11.5699996948242","12.1800003051758","13.0100002288818","13.9899997711182","14.8999996185303","15.5100002288818","16.6200008392334","17.8099994659424","18.6499996185303","19.7299995422363","20.4799995422363","21.2399997711182","22.1299991607666","23.1299991607666","23.9300003051758","24.6000003814697","25.3799991607666","26.1800003051758","27.0900001525879","","",
